indice_cliente,probabilidade_churn,churn_real
8731,0.15219342188245746,0
10107,0.15215830246428397,1
3208,0.15209168533321613,0
3566,0.1512199184782243,0
5088,0.15073018415746164,0
8929,0.15065095179154095,0
814,0.15014351385724564,0
9676,0.149915630643979,0
8264,0.14983976989713854,0
6324,0.14955065107395057,0
2139,0.14940989093834417,0
4411,0.1488507950399419,0
2211,0.1485114155522726,0
5702,0.14845246417692007,0
2860,0.14789482539433627,0
556,0.1475595859228589,0
9712,0.1469716530646896,0
281,0.14677627539961977,0
3862,0.14575642117710091,0
7412,0.14522164156704945,1
531,0.14520346805595116,0
9647,0.14393453485688862,0
6616,0.14340841731313358,0
4456,0.14335388227463458,0
8895,0.1429427342671434,0
7282,0.14287752254261388,0
5610,0.1426357863121025,0
9658,0.14240484506207268,0
3007,0.14211434380254803,0
8422,0.14182429324210002,0
9341,0.1416883554052588,0
7406,0.1414230701289331,0
5846,0.14123641093868047,0
10030,0.14107545287304424,0
7238,0.1408883329328205,0
2874,0.14023326053780868,0
3292,0.1401922095268852,0
4448,0.13982126156551614,0
6977,0.13981743873940972,0
4397,0.13963906729681394,0
3553,0.13933141976035718,0
4736,0.13931429984365373,0
3041,0.13909159478845165,0
797,0.13874518082123197,0
4228,0.13801229828447945,0
1689,0.13785395124891114,0
5803,0.13743338337886246,0
4993,0.13740643130081615,0
4048,0.137251661896577,0
8631,0.13692266009493478,0
603,0.13666363716010224,0
5039,0.13634334915420204,0
3,0.13620522346511796,0
8310,0.1361545557977083,0
3459,0.1350826456086657,0
1677,0.13458090755420213,0
434,0.1342994696358549,0
3925,0.13390674362724933,0
9881,0.13356257035110053,0
9353,0.13314943060493656,0
3552,0.1329571208106041,0
8648,0.13243252326609567,0
4092,0.13187837521487744,0
8145,0.1318012751293166,0
7301,0.13118880850183526,0
10084,0.13098855898743322,0
10005,0.1305857155473174,0
8170,0.13035644930326432,0
3407,0.13015017697925538,0
2235,0.1299602916002091,0
5666,0.12993044147566188,0
1705,0.12906839949803187,0
5373,0.12793723667217646,0
4334,0.1277190390259883,0
838,0.12738576805665291,0
1001,0.12694597563620735,0
2943,0.12635399824065544,0
8226,0.12593576527565242,0
9033,0.12417620037289592,0
1267,0.12371621399085,0
5726,0.12244231862939603,0
8733,0.12224822514203025,0
1021,0.12220736878946867,0
864,0.12196886251487941,0
3151,0.12170918368966963,0
9356,0.12160852907373006,1
5451,0.1211425718636465,0
8183,0.12060545653178678,0
9016,0.12015636944650936,0
4405,0.11983333913442863,0
8416,0.11944398650008776,0
9243,0.11926114111476237,0
9465,0.11900586199479198,0
970,0.11863943961957131,0
5006,0.11838989676649349,0
2030,0.11804297451452476,0
3848,0.11794742957110621,0
1486,0.1179084060683754,0
2138,0.11780316257567167,0
6005,0.11759277581959571,0
9281,0.11725264038385783,1
6887,0.11706042893361349,0
332,0.11701256969619665,0
9117,0.11686349019066884,0
8104,0.11681541794296978,0
3411,0.1165504944321155,0
648,0.1163176048148531,0
9775,0.11572811966825276,0
177,0.11519746663107405,0
3384,0.11490509464408892,0
1793,0.11445458795365614,0
770,0.11422336407146619,0
2928,0.11377675018486803,0
3170,0.11374757292100529,0
7373,0.11332412440841942,0
1182,0.11300639527528342,0
6829,0.11273382556016869,0
7600,0.1127302831850203,0
7178,0.1124791794926382,0
9653,0.11239792236859701,0
6724,0.11213085941393097,0
4662,0.11183727972709956,0
7871,0.11167274287123449,0
2346,0.11112937343497038,0
8893,0.11101967640317512,0
4374,0.11042859165168535,0
5348,0.11035459258244223,0
527,0.10965021132945617,0
4428,0.1094770929665527,0
8295,0.10932548371045896,0
8080,0.10930295964688445,0
6079,0.10919516475349314,0
3825,0.10892114217295551,0
4728,0.10890039946542988,0
4261,0.1087509667347653,0
2253,0.10869156634492529,0
2321,0.10843602933594676,0
4346,0.10842354478662651,0
6713,0.10835484397843176,0
7859,0.10832341387890959,0
4351,0.10828584962490397,0
8598,0.10818973064585413,0
8175,0.10809824589774503,0
999,0.10808367758226975,0
553,0.10785811058207707,0
3947,0.10733989056314186,0
1290,0.10726488107202087,0
4663,0.10707093844960382,0
8940,0.10641063222495374,1
69,0.10589592339833483,0
1758,0.10584991879682176,0
9939,0.10550318140332511,0
7010,0.10510407509974662,0
8399,0.10502869519960435,0
8278,0.10487615605889374,0
367,0.10445179642327033,0
9480,0.10440300316039478,0
4006,0.10408690262467961,0
5073,0.10361047120630021,0
8997,0.10355261336542625,0
2592,0.10336346689233149,0
8743,0.1031937858613123,0
3624,0.10313404426999899,0
5304,0.10253158759353335,0
9553,0.10246319679340463,0
4786,0.10201696148924434,0
7567,0.10193608206754967,0
3255,0.10166360985790243,0
8873,0.10163460369423048,0
3537,0.10138951273071582,0
1989,0.10134423673607526,0
10095,0.1007311707988517,0
1525,0.1007258034396917,0
5973,0.10051270539914187,0
1026,0.10028646189022428,0
2462,0.09995051814516033,0
3110,0.09980851766594166,0
2272,0.09932109538347224,0
4764,0.09885437611085715,0
7961,0.0985147906128729,0
6986,0.09851030228952665,0
9340,0.09800642276577931,0
2027,0.09800611396198683,0
9973,0.0976306649945546,0
4046,0.09757525910094718,0
5234,0.09753856811820677,0
6950,0.0975272231942638,0
6889,0.09733956383456277,0
2802,0.09693063823743908,0
4485,0.09685538097246615,0
1271,0.09655761435912173,0
8913,0.09629578490899675,0
6830,0.09622325142688025,0
2770,0.09613781728043833,0
4712,0.09577660930801396,0
7722,0.09566752873010782,0
3786,0.09564433037581425,0
7237,0.09559851182387609,0
9208,0.09526888318057908,0
9520,0.09502832663595223,0
7645,0.09438076058332362,0
3821,0.09406527538345892,0
3647,0.09400564591891618,0
5521,0.09395411827444346,0
2375,0.09383739454965326,0
6513,0.09372535139125578,0
891,0.09361728144416766,0
5001,0.09340904567709206,0
1789,0.09333223993469333,0
6987,0.09301329238413111,0
5873,0.09270625300906982,0
7928,0.0919650124505088,0
9772,0.09192496940201875,0
9005,0.09141802133482915,0
8245,0.09111637054906258,0
488,0.0903971167457566,0
8989,0.09007461541623886,0
6229,0.08967147434048799,0
9536,0.0896676795634003,0
4152,0.08883369585550033,0
6839,0.08854275938085719,1
7042,0.08835203516730772,0
4248,0.08829417377419292,0
7756,0.08824893362720485,0
5183,0.08792136935233791,0
5076,0.08746409178790597,0
5447,0.08741168323384194,0
6214,0.08723486430496576,0
9661,0.08711273275908141,1
995,0.0870350043178412,0
4800,0.08637846471167124,0
5565,0.08617290773738734,0
2921,0.08532593151740032,0
4620,0.08516714014674395,0
1060,0.08516070759178285,0
8324,0.08419169414756605,0
9453,0.08380488044769074,0
10102,0.08376255936420073,0
10113,0.0833874819845364,1
9430,0.08294783132818678,0
217,0.08288048258208904,0
3430,0.08286160916795692,0
2899,0.0828330396138544,0
2299,0.08262161481950007,0
6160,0.08233569450626362,0
2015,0.08210896884026311,0
1603,0.08207977540243248,0
8182,0.0819681029864185,0
1160,0.0818927382686693,0
2298,0.08173009523185619,0
5270,0.0816802900409038,0
2239,0.08140306763970004,0
6219,0.08127772511669025,0
3833,0.08116263095087246,0
5483,0.0811373757850876,0
5052,0.08095734235541058,0
9147,0.08089593290907508,0
3526,0.08085765082288868,0
3314,0.08075043060577543,0
6132,0.08054387559092013,0
6268,0.08035256294554038,0
5123,0.08030366911165136,0
5635,0.0801025167791803,0
7364,0.07975409999672958,0
6331,0.07974547891775323,0
10069,0.07942865918983408,0
3101,0.07875984657207324,0
2486,0.07874889432077704,0
8456,0.0787321956557432,0
5810,0.0786765632738627,0
5538,0.07775574021874403,0
944,0.07765035623590166,0
9592,0.0776065751120904,0
5536,0.0775366880456213,0
6133,0.07709810800120304,0
8368,0.07692305848537567,0
3412,0.07691133300812661,0
917,0.07689314419329929,0
3313,0.07680161106730878,0
1329,0.07620967785100216,0
2809,0.0756980422414666,0
421,0.07569593402471415,0
7190,0.07560201375043049,0
5475,0.07558912919845706,0
9106,0.07525773432009546,0
5242,0.07508500479898088,0
4294,0.07468528804557173,0
8216,0.0746147592324328,0
7511,0.07410065832673374,0
6404,0.07407782265612434,0
9287,0.07340562496366337,0
7257,0.07326277855463997,0
3223,0.07312850174643158,0
4697,0.07307694683776306,0
7248,0.07302933029677175,0
6510,0.07288189103675986,0
2176,0.07260000133088014,0
9057,0.07248174292420279,0
1480,0.07243117178890336,0
9104,0.07241368445132824,0
8932,0.07223786511665388,0
6354,0.07200505010570003,0
6097,0.07187985766567115,0
3470,0.07177054549497061,0
9595,0.07154177011823988,0
8023,0.07132756894664483,0
2913,0.07119942591755014,0
2626,0.0711423108018897,0
3790,0.0711293729196506,0
8591,0.07106060364998126,0
1837,0.07100197443076708,0
8394,0.07099429289487007,0
9429,0.07082306103568803,0
7375,0.07019340832969821,0
4529,0.06993454013867677,0
4809,0.06956549142871371,0
8650,0.06903476745410533,0
3948,0.06895894255366733,0
9374,0.0683424011647228,0
3916,0.06826442098350573,0
7398,0.06817246764552988,0
8100,0.06814861438943341,0
4682,0.06766833837242127,0
9495,0.06765015410734332,0
9790,0.06764382571097187,0
2496,0.0674324434363524,0
1022,0.06727628040748693,0
5089,0.06710946245071166,0
2395,0.06662050750096658,0
8354,0.06617573204459984,0
9909,0.06580815944047809,0
2135,0.06580190435176467,0
8962,0.06534865465298477,0
1198,0.06506030959953844,0
6086,0.06466350449422659,0
9635,0.06462167008325662,0
7740,0.06448672583115457,0
7731,0.06410373122779951,0
2388,0.06395475506081882,0
3147,0.06366190701214833,0
7101,0.06357969762387675,0
6094,0.06343440483759101,0
8217,0.06337278421637543,0
7335,0.063070762089034,0
3886,0.06305547610222469,0
3999,0.06286921597214266,0
8568,0.0628370747712459,1
3738,0.06280884693479333,0
3232,0.0626820766152543,0
7620,0.06264127611594349,0
1986,0.06247488011297043,0
3871,0.062253479557350805,0
2246,0.06223360691476494,0
1522,0.06220534261847334,0
7913,0.0622053188350405,0
4394,0.06185202060207751,0
5590,0.06146723023125659,0
5902,0.06112815695606541,0
8468,0.061011847036625454,0
5080,0.060879370539999964,0
3957,0.06076335368404066,0
4626,0.06047730684621945,0
6454,0.0604714499919999,1
4978,0.06042258611367303,0
8593,0.06039152485857138,0
6934,0.060070351504101435,0
3608,0.05999807529031502,0
3685,0.05979088104738417,0
8529,0.0594628365711351,0
4704,0.059335301145477075,0
7414,0.059250858181595145,0
6026,0.0591258360233877,0
7041,0.05856496158524532,0
3174,0.05826546454873028,0
582,0.05823667501982526,0
4634,0.05796963039601941,0
8702,0.057902850680241,0
8945,0.05742810697270674,0
7725,0.05730485468991983,0
6885,0.057236863853631116,0
667,0.05647385346582912,0
3326,0.056467116859876036,0
3830,0.056450608787011594,0
3136,0.056423324681569714,0
7480,0.05641631101969132,0
3465,0.05628440529037534,0
745,0.05602658876536353,0
361,0.0559533374249856,0
1279,0.05544411695596486,0
6003,0.055270399570402036,0
5642,0.05496851912638782,0
9705,0.05473162783232498,0
5081,0.05471996984434165,0
8462,0.05460324348484666,0
8918,0.0545643705547417,0
3386,0.05440178906197583,0
244,0.05421589706304737,0
9361,0.054087856457667234,0
8304,0.053686160866910956,0
9272,0.05367706005685356,0
1371,0.053395069972622465,0
6055,0.05335330109392642,0
7823,0.05289442742258659,0
8509,0.05278846648363656,0
7213,0.052729253316843944,0
1779,0.05262357977567999,0
8536,0.05220486537052035,0
4616,0.052030503897313625,0
5708,0.051756947086986,0
8382,0.05170304670034739,0
7762,0.05132674270062852,0
6486,0.0510429752574359,0
952,0.050864709481212696,0
6814,0.0506638729834438,0
7106,0.05043195740640552,0
9684,0.050013382574302614,0
6259,0.04996073142936939,0
5497,0.049882113793020315,0
7963,0.04968968322215406,0
6280,0.04950459274631731,0
3254,0.04936558057964865,0
3161,0.049245880459241574,0
8017,0.04913522495533225,0
9836,0.04895738106132726,0
4077,0.048914238052251674,0
9433,0.04888564944023218,0
8117,0.04865046856623018,0
7643,0.048344121670993424,0
3850,0.048216163254849134,0
5456,0.04781964926301909,0
6240,0.04758942547611856,0
3636,0.047372996561151036,0
2891,0.0473012847225188,0
2877,0.04711951699995533,0
7673,0.046939314394902676,0
7599,0.046931705840768376,0
9253,0.04688604322130121,0
8652,0.04688341574899434,0
5314,0.04670223770733574,0
6523,0.04664409453944507,0
9036,0.046551582486250145,0
898,0.046453631362426674,0
4029,0.04644252471374465,0
3768,0.0463252062311146,0
782,0.0460893494048466,0
8253,0.04558728380806614,0
5581,0.04557648064457969,0
2353,0.04556638456149209,0
6974,0.04544284417186124,0
2268,0.04513117965786362,0
5887,0.04498857145857301,0
5970,0.04489666416175412,0
8003,0.04458875288133557,0
2634,0.04445296402206268,0
6490,0.044395425509310305,0
6136,0.04437081284351137,0
2270,0.04426155937225656,0
4320,0.04390223038374006,0
4859,0.04384056924390652,0
2461,0.04349527454185994,0
2309,0.04336092053362643,0
7669,0.043232771506286426,0
8293,0.0432322536112927,0
8637,0.04308368266581509,0
9748,0.0430824621258712,0
8667,0.0430030777852061,0
9391,0.042561745648850666,0
2783,0.04209054447409635,0
8296,0.042089117756486875,0
3707,0.041827050828453255,0
2720,0.041722597401790754,0
1309,0.0416207352207909,0
9274,0.041588944365093014,0
4535,0.041489147309557266,0
1023,0.041425119196404334,0
9487,0.041280972569849285,0
8487,0.04092113821116299,0
2248,0.04054145894815859,0
10100,0.04030341837625718,0
7910,0.040273166485534515,0
5669,0.04023286213723206,0
6289,0.0402153639459231,0
6436,0.040213072378451384,0
2262,0.04019851067623332,0
4421,0.040185533340175036,0
6406,0.04012997043238947,0
9273,0.04012084993124946,0
7651,0.04009114604858621,0
6656,0.03999601977286001,0
7542,0.039960884808246694,0
6035,0.03989169129842138,0
3799,0.03975400271927323,0
8994,0.03963307777187287,0
7030,0.03953675525163562,0
5609,0.039479416061861394,0
4106,0.039317088788386904,0
7202,0.039119780470367266,0
5280,0.039065240376156926,0
6858,0.03903651421767031,0
7328,0.03899302228003132,0
6693,0.03894045039085435,0
7283,0.038921206312777804,0
7008,0.03888101979004454,0
1846,0.03868588400784151,0
7916,0.038629222422819874,0
6448,0.038552850122951246,0
6281,0.03852696019302504,0
5235,0.038432730668562225,0
7992,0.038340833951403704,0
9002,0.038147200159152066,0
3602,0.03793230643203564,0
4745,0.037911439422301185,0
4159,0.037738832804171306,0
4499,0.03754898708499878,0
9058,0.03745975618684203,0
9643,0.03742726079195322,0
3193,0.03734661966278973,0
8103,0.037265774580423704,0
3003,0.0372405253996167,0
8983,0.03695131633196543,0
3038,0.03682757935504848,0
4436,0.03658928285122162,0
5997,0.03656584546923386,0
4265,0.03655965990015121,0
3224,0.03653055750570985,0
1374,0.03625854810606437,0
3763,0.0361944107498709,0
8127,0.03608426216876198,0
8452,0.03608026180142667,0
4119,0.03606144802852889,0
5461,0.03594416675327202,0
3650,0.035871541304767836,0
3506,0.03582228530728653,0
184,0.03581662773803271,0
1927,0.035520905323859445,0
4756,0.03528014448275831,0
4825,0.03520468739125702,0
5767,0.03517293082372087,0
4502,0.035122462967757236,0
7366,0.03503233254651569,0
3583,0.03492717485419573,0
6840,0.034784640101834595,0
4471,0.03468901952810408,0
5495,0.03461141525564296,0
3176,0.03454882294280106,0
8116,0.034522554132207936,0
4826,0.03449826568019127,0
8712,0.0344644946023275,0
8861,0.03431899306273073,0
395,0.034044044684534515,0
2279,0.03403364665386666,0
4115,0.033838947029858325,0
5132,0.03377334107489741,0
8684,0.03352058577840313,0
5480,0.033473129056472636,0
5775,0.033387846395510005,0
7045,0.03316146200670332,0
6838,0.03310288682024449,0
909,0.032865437746990814,0
2212,0.03282650984443701,0
8696,0.032750738368895936,0
8279,0.03267377618562805,0
1993,0.03257927739428883,0
9838,0.032408774383886695,0
781,0.032296092463295956,0
8850,0.03226911062195891,0
1428,0.03222528061375043,0
9441,0.03217959767700422,0
5994,0.0320326430539521,0
918,0.03197324842719703,0
4653,0.031897615193269974,0
2998,0.031891673580236916,0
7949,0.031873790423073006,0
4742,0.03162779711775906,0
3985,0.03142824944944677,0
5639,0.03140941105354681,0
8179,0.03134316665175685,0
6723,0.031248866298338337,0
3190,0.031227540246753782,0
3945,0.031004302043004497,0
7980,0.03099065595829094,0
8380,0.030846701355318983,0
3202,0.030827415496962208,0
9511,0.030786223574298745,0
6250,0.030702243069351872,0
7753,0.030383717106312373,0
6057,0.03027350615175584,0
8635,0.030252933271184057,0
6046,0.03016350575746579,0
5416,0.030073219800865268,0
1332,0.02986335546018852,0
2525,0.029859326603635394,0
7158,0.02983509481513944,0
4071,0.029784406379983735,0
3334,0.02951492296074482,0
2966,0.029406450589080285,0
6552,0.02918937714521703,0
8955,0.029171140377971975,0
6061,0.029157323824665453,0
8611,0.028842680967055855,0
6413,0.02878563845926609,0
3929,0.028785044309848063,0
6197,0.028756152478116213,0
6166,0.028678821066053784,0
7862,0.028646088834514832,0
7288,0.028577752879730058,0
8547,0.028436218233880945,0
3683,0.028284311595881278,0
8811,0.02825311662564342,0
6925,0.028243902967525523,0
5455,0.02816748911200559,0
6442,0.02800708837723634,0
3853,0.027956269196115817,0
2236,0.027886398894736972,0
4559,0.02782028445092096,0
5899,0.027767541684900414,0
8129,0.027558608928364585,0
309,0.02740766570929366,0
2163,0.027396337782559645,0
5000,0.027393770107005107,0
5411,0.027363615188382744,0
6496,0.027311851538023176,0
929,0.02706731110278514,0
2751,0.02694925004744844,0
4059,0.026906175200352007,0
3487,0.026800401596595688,0
2959,0.026715517252926174,0
4264,0.026632344220764943,0
5842,0.026278587940505495,0
5335,0.02624845488432693,0
8351,0.02620796799308289,0
4197,0.02618500710288892,0
5914,0.02616087331826988,0
3146,0.02613986504445734,0
3282,0.026107975695177508,0
7163,0.026039121952686223,0
7890,0.025933407378684357,0
3677,0.025695935600257517,0
2778,0.0256356389819979,0
1534,0.02556739077655463,0
2661,0.02555551570377716,0
8251,0.02531334888417047,0
7013,0.025165455059529475,0
3092,0.02511502852518029,0
3844,0.02502855937743368,0
1547,0.025026878047069073,0
7972,0.02500830320659894,0
3243,0.024874320600077812,0
3593,0.024750693222272108,0
5033,0.024588380007368068,0
3035,0.02454273725448656,0
7696,0.02446027124419334,0
6316,0.024269380085956586,0
1143,0.024250897094063556,0
7035,0.024202737807062804,0
8429,0.024168944249453077,0
6100,0.02415594906832733,0
6906,0.024126706146247668,0
2699,0.024072025581613282,0
8473,0.024014638387165433,0
8585,0.024002026427457822,0
5798,0.023950734809419096,0
7994,0.023938726427969584,0
9286,0.023890266662853224,0
2539,0.023616425023022837,0
8417,0.02360519754402998,0
9056,0.023462138918970293,0
8986,0.023377226542029124,0
7950,0.023151129831903032,0
5528,0.023124443779805177,0
2529,0.02307997359320476,0
9261,0.02307976316824718,0
3067,0.02303900873194298,0
6107,0.022920957820633654,0
5179,0.022915150889853086,0
4524,0.02261183676549521,0
6067,0.02258174516830976,0
6116,0.0224856591148373,0
8985,0.022476201505274306,0
3748,0.022466194325601804,0
3361,0.022404225016969766,0
4613,0.02237520882671816,0
3662,0.022258528212109326,0
3214,0.022232865409658808,0
8722,0.022181043394377587,0
7576,0.02211301026525661,0
8477,0.022020676813240086,0
6205,0.02201242076249707,0
1824,0.021899644323919623,0
3758,0.021892259531298964,0
6479,0.021776278239339735,0
5988,0.021734928606788096,0
4007,0.021450313073303313,0
3446,0.021289826111719562,0
4110,0.021181395897643347,0
3630,0.0211199358087549,0
7121,0.020713105087038317,0
1468,0.020654126584878404,0
8364,0.02032946120264731,0
5364,0.02020242631464812,0
4599,0.020108113049733485,0
6831,0.019845531061134642,0
7029,0.019782330501048672,0
6642,0.019765417820537947,0
8381,0.01972313910078196,0
2547,0.019477828689122532,0
8721,0.019441052540077233,0
2418,0.01937532399884145,0
6374,0.019284762170283486,0
4042,0.01926224367713047,0
3754,0.019244180743356078,0
8512,0.01920544452932331,0
2385,0.01901213228634447,0
8531,0.018891661119551845,0
3347,0.018862404285586595,0
9035,0.01883099774151721,0
5839,0.018784199215253778,0
6429,0.018740389968413908,0
5835,0.018656182841538096,0
5904,0.018596355042587366,0
9079,0.018538883249595347,0
9043,0.018504750716410626,0
3469,0.018473182379792327,0
3547,0.01845822789529679,0
7422,0.01836715244805886,0
8374,0.018066876016747266,0
6929,0.017998546554713852,0
6843,0.017950504697691872,0
1398,0.017907108383422785,0
8586,0.01788586938062198,0
6445,0.017851515387735356,0
8195,0.017801069798280805,0
7809,0.017668501197793375,0
8565,0.01747595619041458,0
3340,0.01734864438778996,0
5956,0.017242353150959202,0
6372,0.01719230097497212,0
8914,0.01710981473495938,0
9589,0.01709413852718462,0
5743,0.017052424268511404,0
7693,0.01700846213466116,0
6745,0.01694925596407866,0
8639,0.01688982420712486,0
4468,0.016877392571834543,0
4629,0.016608111616039114,0
6759,0.01653027837140452,0
2628,0.016440645259870892,0
7431,0.01610312652982003,0
7200,0.01601796459897635,0
6961,0.015974747191350586,0
3568,0.01596480451969495,0
4156,0.01595939255249551,0
4167,0.01582620904886037,0
6883,0.0158220945163557,0
3104,0.015774877013297862,0
5375,0.015709374701797087,0
8042,0.015663548605833185,0
3773,0.015644229688804665,0
8135,0.015484290490413876,0
5894,0.015343113684392383,0
9154,0.015227584901325128,0
4778,0.015190236824781855,0
3079,0.01518790022648706,0
5903,0.015093243052387996,0
6737,0.015025606849958833,0
7553,0.014937478904963442,0
6458,0.014858974055385537,0
5269,0.014771216438394998,0
7881,0.014447217731512002,0
5950,0.014441433225259636,0
4976,0.014395070244767568,0
9110,0.014388361989766757,0
5201,0.014328358240092902,0
1101,0.014226905478732609,0
5891,0.014211619270939337,0
2656,0.014198613293693506,0
7222,0.014193422027559443,0
6855,0.014050629828246538,0
6658,0.013989837711473737,0
4625,0.013885219398174766,0
4129,0.01384687636239035,0
3953,0.013727863166545524,0
4867,0.013695840306215347,0
2984,0.013668428296280082,0
8614,0.013658985820585954,0
7224,0.013452573896104311,0
5248,0.013381377521031442,0
5040,0.013369482345205186,0
3059,0.013359980363684777,0
3212,0.013338517119886378,0
1673,0.013187780304092796,0
8071,0.013143047852432012,0
3022,0.013049751474167256,0
6627,0.013007930016316296,0
5048,0.01298515177915102,0
6539,0.012927917562342406,0
7447,0.01289598926126161,0
5387,0.012895763089581711,0
9468,0.012884097866918838,0
642,0.012854970834113865,0
6152,0.01276960418221653,0
9982,0.01264750215754385,0
9383,0.012620506212008583,0
7513,0.012601376147881255,0
1263,0.012543317115545616,0
4644,0.012437830246431627,0
10031,0.01226298657326404,0
8260,0.012163408395879264,0
7292,0.012100095417618634,0
858,0.01201123398795184,0
4350,0.011921077957347809,0
8212,0.011893088890419354,0
6390,0.011862050822832744,0
7759,0.011795429598981874,0
8854,0.011751900063297007,0
3495,0.011604920502625802,0
2330,0.011520170250366247,0
8229,0.011464299471752766,0
6417,0.011446509087453087,0
5992,0.011348680556518399,0
7885,0.01131717379886549,0
4709,0.011310243282319823,0
6455,0.011295824673130065,0
2991,0.011092884925630304,0
7563,0.01107648429505712,0
7022,0.011059528521565517,0
4671,0.011006502770757674,0
3371,0.010937669458195964,0
3231,0.010589659451941852,0
6209,0.010557362038669266,0
7393,0.010554038984081946,0
5883,0.010499704289849962,0
6410,0.010431037887147507,0
6704,0.010354021798188479,0
4127,0.010340491987883017,0
5875,0.01021376402536894,0
1096,0.010211186085690117,0
7026,0.010162072954326652,0
6553,0.010126161741990613,0
6560,0.010080533981084364,0
9911,0.010069442702025222,0
4672,0.010056620901931134,0
2767,0.01004259274114573,0
6031,0.009920483998309786,0
5737,0.009865242408912454,0
3098,0.00967936541629913,0
9090,0.009652161453391477,0
4070,0.009622176939808704,0
9885,0.009558702001908193,0
3645,0.009489963773889313,0
6511,0.009471785043291032,0
8237,0.009466957792365012,0
1134,0.009443168458238928,0
6734,0.009388557886968204,0
8055,0.00938116982497732,0
6227,0.009237205439358217,0
4004,0.009133177516072592,0
4602,0.009077709734655432,0
2919,0.008989487753155964,0
6193,0.00874907915205336,0
6518,0.00856959955672162,0
7520,0.008471797234113922,0
5644,0.008257600821218992,0
9088,0.008245400444575836,0
3697,0.008154454095853319,0
5298,0.008119311888885056,0
6940,0.008095836167281935,0
5092,0.008076228149257732,0
4691,0.008035502866170318,0
3389,0.008031557948781453,0
2897,0.007833360208859724,0
5479,0.007755247240851281,0
7140,0.007700695556618397,0
6346,0.007674219003605133,0
3762,0.007583432989135944,0
6668,0.007552050461435748,0
5532,0.007489349573179752,0
7750,0.007467885561496981,0
8198,0.00745658339437729,0
7821,0.007434800401157873,0
3280,0.007433979716908004,0
5787,0.007404145225328358,0
6168,0.007272472232140017,0
8134,0.00726330842206764,0
3750,0.007188443318735561,0
4582,0.007173193219140008,0
4199,0.0071613760080570495,0
8717,0.007023011229026935,0
3307,0.007015262707782076,0
4604,0.007001713790302567,0
3172,0.006979103270513626,0
9593,0.006964256183093464,0
9213,0.006957740284342695,0
6127,0.006924943587774076,0
2931,0.006722691188361302,0
5261,0.006689505420912278,0
5546,0.0066537129566937745,0
3316,0.0066031060424603626,0
5703,0.00651089038311086,0
8964,0.006482578980921537,0
4641,0.006364446859526209,0
3737,0.006341455672462303,0
6568,0.006289235721096227,0
1971,0.006270240895561865,0
4131,0.006236791949705062,0
3666,0.006221626142570373,0
7230,0.006169185405634702,0
5472,0.006155168178266954,0
7357,0.006037004352487385,0
6016,0.005999740987659913,0
4970,0.00590613449412779,0
7504,0.005838519224849144,0
2574,0.0057984946173102086,0
8934,0.005691560486906067,0
5862,0.005681233238801802,0
2932,0.0056698038358088424,0
9103,0.005611844458306603,0
4548,0.005581746404704641,0
4780,0.005572738824257868,0
8287,0.0055689449578748594,0
5932,0.005518821982840921,0
9841,0.005508871705125452,0
7661,0.005240999278076782,0
4723,0.0052398892483952264,0
5796,0.005235228460748318,0
6918,0.005192501485780743,0
1925,0.005091703456770182,0
2824,0.005066208299851529,0
6109,0.00505979101648248,0
5514,0.005026973825293963,0
6407,0.0049542616916992775,0
8530,0.004904972097402398,0
8340,0.004881568106242887,0
5587,0.004838463759873323,0
6698,0.0048338678281143205,0
5560,0.0048315321772521725,0
5698,0.004802433931733441,0
6963,0.004785682937474449,0
5951,0.0047745907523213185,0
6217,0.0046904169937146386,0
5051,0.0046317304930504465,0
6012,0.00458813443051851,0
2062,0.0045529124258738415,0
5621,0.004389236237765089,0
5425,0.004373589071854406,0
9039,0.004353132198347069,0
5395,0.0043137815216961915,0
4463,0.0042778115374130276,0
9084,0.004269018268774924,0
6122,0.0042500754997822875,0
4432,0.004236300660707356,0
4385,0.004183951202015679,0
3774,0.004172639023434055,0
1639,0.004152844666552298,0
5198,0.004135466344069225,0
4168,0.004103184932657696,0
7507,0.0040755991533174205,0
5294,0.00403906182241465,0
3765,0.004032227673277224,0
6106,0.004027837976130494,0
6309,0.003950865884052474,0
4734,0.0038956012376159897,0
4814,0.0038586508975132013,0
4700,0.0038245830207277024,0
6824,0.0038136411335253123,0
2688,0.003789429433244711,0
1869,0.0036699392807851053,0
6395,0.0035585183995162127,0
5583,0.0035112930165499883,0
3419,0.0034971482375783574,0
5824,0.0034627012138669167,0
5153,0.003401148698769371,0
3179,0.0033821347221597692,0
5154,0.0033572524640552302,0
6699,0.0032415992145858608,0
5237,0.003219801538558409,0
4252,0.003150202543781896,0
1998,0.003142688739445875,0
2250,0.0031222603041707606,0
9614,0.0030733801792432306,0
6670,0.003061892134175682,0
7352,0.0030559493584138473,0
9139,0.003027622457346634,0
5029,0.00300923040386966,0
4,0.0029278900336318584,0
7356,0.0028884717468678476,0
2811,0.0028124715770036415,0
4907,0.002799206796712975,0
5778,0.0027670426190462795,0
7791,0.0026700716508332276,0
6956,0.0026478901307843785,0
3507,0.0024137151789968042,0
6993,0.0023552113962105816,0
2717,0.00235254815883715,0
3937,0.002321195442328284,0
5210,0.0022866993907861327,0
2949,0.002215104323132881,0
5663,0.0021724332972522108,0
5706,0.002010313900316182,0
